date,HuoD,XiD,FaD
2019-03-08,1.031279477,0.516000863,1.153081522
2019-03-11,1.058710728,0.528933213,1.177656408
2019-03-12,1.084851392,0.52936421,1.197208475
2019-03-13,1.062561291,0.520311647,1.169740853
2019-03-14,1.039685697,0.510827923,1.152626762
2019-03-15,1.049523306,0.518156173,1.161760257
2019-03-18,1.065475716,0.530226367,1.183875136
2019-03-19,1.072827285,0.525915583,1.196953558
2019-03-20,1.068039496,0.530226367,1.193768662
2019-03-21,1.074613124,0.534106154,1.201173858
2019-03-22,1.083124265,0.526346743,1.209148685
2019-03-25,1.067916091,0.509965766,1.193215817
2019-03-26,1.04557652,0.498326569,1.173262491
2019-03-27,1.048422446,0.503068513,1.170126901
2019-03-28,1.039522606,0.498326569,1.163584018
2019-03-29,1.060096996,0.520742643,1.181417228
2019-04-01,1.083314537,0.564281638,1.205838953
2019-04-02,1.080101114,0.559539694,1.205085216
2019-04-03,1.08993383,0.559970854,1.212679764
2019-04-04,1.100248207,0.559539694,1.218163113
2019-04-08,1.092412804,0.562557325,1.206568563
2019-04-09,1.093488113,0.549624974,1.207387866
2019-04-10,1.093196725,0.54229656,1.207424582
2019-04-11,1.093832233,0.536261464,1.210236542
2019-04-12,1.121926719,0.53238184,1.232734323
2019-04-15,1.110219007,0.532812837,1.218368725
2019-04-16,1.117010632,0.556091068,1.228561229
2019-04-17,1.115004078,0.547900661,1.229293986
2019-04-18,1.115288398,0.548331657,1.224966682
2019-04-19,1.117527629,0.552211444,1.226679245
2019-04-22,1.101345262,0.53453715,1.213869904
2019-04-23,1.087348849,0.53238184,1.206352985
2019-04-24,1.090711771,0.53453715,1.209168616
2019-04-25,1.06241451,0.516000863,1.182400181
2019-04-26,1.038956683,0.502206356,1.158823985
2019-04-29,1.025547939,0.501775196,1.150818212
2019-04-30,1.044506647,0.511258919,1.165567234
2019-05-06,0.996796743,0.464271461,1.123621243
2019-05-07,1.009329148,0.468582245,1.132133703
2019-05-08,1.002558181,0.462115988,1.120854916
2019-05-09,0.993534392,0.452201268,1.111082029
2019-05-10,1.014723089,0.467720088,1.131782799
2019-05-13,0.999658978,0.458236365,1.120405401
2019-05-14,0.99037642,0.453925581,1.111889268
2019-05-15,1.004827311,0.461253831,1.124975033
2019-05-16,1.009218247,0.477634808,1.132224446
2019-05-17,0.980625248,0.454787738,1.106742138
2019-05-20,0.972091274,0.454356578,1.098682339
2019-05-21,0.984074065,0.471616062,1.114043478
2019-05-22,0.977492283,0.465143755,1.11218877
2019-05-23,0.963791063,0.456082526,1.10178331
2019-05-24,0.966331467,0.453493603,1.104624644
2019-05-27,0.982727483,0.481540265,1.11755515
2019-05-28,0.987655529,0.47636242,1.124671335
2019-05-29,0.984269774,0.486286624,1.123999947
2019-05-30,0.987944743,0.497936939,1.134380229
2019-05-31,0.996417286,0.491032982,1.140599482
2019-06-03,0.997990564,0.478519856,1.139355317
2019-06-04,0.991317451,0.470321601,1.131063155
2019-06-05,0.992120943,0.470321601,1.130050828
2019-06-06,0.985745198,0.466438217,1.124160975
2019-06-10,0.991626235,0.484992162,1.137169635
2019-06-11,1.012987264,0.497073965,1.155632271
2019-06-12,1.011119336,0.493190581,1.153558837
2019-06-13,1.011297105,0.494053392,1.14977861
2019-06-14,1.002213516,0.485855136,1.138724842
2019-06-17,1.001162671,0.50829263,1.139509526
2019-06-18,1.000538579,0.495348016,1.140989726
2019-06-19,1.010948635,0.496642478,1.150238615
2019-06-20,1.02677166,0.504840733,1.165645913
2019-06-21,1.032698363,0.50829263,1.164169909
2019-06-24,1.027089686,0.503546271,1.160026188
2019-06-25,1.017859316,0.496642478,1.152964554
2019-06-26,1.015348269,0.488875546,1.15506841
2019-06-27,1.013945148,0.491464469,1.154100143
2019-06-28,1.012874732,0.481971753,1.154710162
2019-07-01,1.027408256,0.491032982,1.165481213
2019-07-02,1.022246447,0.47938283,1.162414335
2019-07-03,1.019172194,0.464280781,1.167627555
2019-07-04,1.018059918,0.464280781,1.167251473
2019-07-05,1.019871851,0.464280781,1.170345626
2019-07-08,0.993177768,0.453493603,1.143532082
2019-07-09,0.996072622,0.456082526,1.140262215
2019-07-10,0.989609895,0.451336168,1.138992872
2019-07-11,0.989141282,0.454788065,1.143571421
2019-07-12,0.992705893,0.457376987,1.145171212
2019-07-15,1.000017777,0.461260371,1.151285036
2019-07-16,1.002421185,0.461691858,1.152024611
2019-07-17,0.998540178,0.45996591,1.149307065
2019-07-18,0.992390585,0.457376987,1.148860697
2019-07-19,1.000788107,0.464712268,1.160774681
2019-07-22,0.990834703,0.451336168,1.155570377
2019-07-23,1.001566591,0.456082526,1.165220001
2019-07-24,1.004317382,0.460397397,1.167951185
2019-07-25,1.005778128,0.45996591,1.16976026
2019-07-26,1.009791237,0.457376987,1.178633592
2019-07-29,1.016859029,0.457376987,1.189781249
2019-07-30,1.020089305,0.460397397,1.191258827
2019-07-31,1.022598178,0.457376987,1.19205033
2019-08-01,1.029447429,0.454356578,1.19619405
2019-08-02,1.022025731,0.44658981,1.189533675
2019-08-05,1.014106064,0.443137913,1.170523964
2019-08-06,0.998711423,0.433213709,1.158707017
2019-08-07,1.008489233,0.440117503,1.165499571
2019-08-08,1.007530262,0.439254529,1.176673455
2019-08-09,0.993357711,0.431487761,1.165120867
2019-08-12,1.002338009,0.434939658,1.171761834
2019-08-13,1.005673206,0.436665606,1.17257799
2019-08-14,1.012091355,0.434939658,1.178727481
2019-08-15,1.017186841,0.432782222,1.182711223
2019-08-16,1.013560799,0.432350735,1.184994465
2019-08-19,1.032123741,0.440980477,1.210914749
2019-08-20,1.02674774,0.443137913,1.196976637
2019-08-21,1.022296461,0.438391555,1.191632286
2019-08-22,1.023273372,0.433213709,1.194356651
2019-08-23,1.021279321,0.433213709,1.195307084
2019-08-26,1.009792325,0.434076684,1.185834749
2019-08-27,1.019424984,0.439686016,1.202495128
2019-08-28,1.014421372,0.437960068,1.196974014
2019-08-29,1.006581076,0.435802632,1.186794623
2019-08-30,0.998613025,0.439254529,1.174817697
2019-09-02,1.011662971,0.469458626,1.179630183
2019-09-03,1.009852668,0.45996591,1.184414344
2019-09-04,1.014864434,0.470753088,1.187442408
2019-09-05,1.019054225,0.493190417,1.189631761
2019-09-06,1.016113163,0.483697701,1.190281643
2019-09-09,1.023111369,0.486286624,1.196038792
2019-09-10,1.022149136,0.484992162,1.197508501
2019-09-11,1.021966475,0.478088369,1.19630997
